IDpol,ClaimNb,SeverityRowCount,_merge,CountDifference
10992,1,0,left_only,1
10994,1,0,left_only,1
10997,1,0,left_only,1
10999,1,0,left_only,1
11001,1,0,left_only,1
11004,1,0,left_only,1
11007,1,0,left_only,1
11010,1,0,left_only,1
11014,1,0,left_only,1
11017,1,0,left_only,1
11021,1,0,left_only,1
11026,1,0,left_only,1
11028,1,0,left_only,1
11031,1,0,left_only,1
11034,1,0,left_only,1
11038,1,0,left_only,1
11041,1,0,left_only,1
11043,1,0,left_only,1
11045,1,0,left_only,1
11049,1,0,left_only,1
11053,1,0,left_only,1
11054,1,0,left_only,1
11057,1,0,left_only,1
11060,1,0,left_only,1
11063,1,0,left_only,1
11066,1,0,left_only,1
11069,1,0,left_only,1
11073,1,0,left_only,1
11077,2,0,left_only,2
11080,1,0,left_only,1
11082,1,0,left_only,1
11086,1,0,left_only,1
11089,1,0,left_only,1
11092,1,0,left_only,1
11095,1,0,left_only,1
11098,1,0,left_only,1
11100,1,0,left_only,1
11103,1,0,left_only,1
11106,1,0,left_only,1
11109,1,0,left_only,1
11112,1,0,left_only,1
11115,1,0,left_only,1
11119,1,0,left_only,1
11121,1,0,left_only,1
11124,1,0,left_only,1
11128,1,0,left_only,1
11130,1,0,left_only,1
11134,1,0,left_only,1
11137,1,0,left_only,1
11139,1,0,left_only,1
11142,1,0,left_only,1
11145,1,0,left_only,1
11148,1,0,left_only,1
11151,1,0,left_only,1
11153,1,0,left_only,1
11157,1,0,left_only,1
11161,1,0,left_only,1
11164,1,0,left_only,1
11167,1,0,left_only,1
11170,1,0,left_only,1
11172,1,0,left_only,1
11174,1,0,left_only,1
11178,1,0,left_only,1
11181,1,0,left_only,1
11183,1,0,left_only,1
11187,1,0,left_only,1
11190,1,0,left_only,1
11194,1,0,left_only,1
11197,1,0,left_only,1
11200,1,0,left_only,1
11204,1,0,left_only,1
11210,1,0,left_only,1
11215,1,0,left_only,1
11219,1,0,left_only,1
11222,1,0,left_only,1
11226,1,0,left_only,1
11229,1,0,left_only,1
11233,1,0,left_only,1
11236,1,0,left_only,1
11242,1,0,left_only,1
11245,1,0,left_only,1
11249,1,0,left_only,1
11252,1,0,left_only,1
11255,1,0,left_only,1
11258,1,0,left_only,1
11261,1,0,left_only,1
11264,1,0,left_only,1
11268,1,0,left_only,1
11277,1,0,left_only,1
11280,1,0,left_only,1
11285,1,0,left_only,1
11287,2,0,left_only,2
11290,1,0,left_only,1
11293,1,0,left_only,1
11296,1,0,left_only,1
11300,1,0,left_only,1
11303,1,0,left_only,1
11306,1,0,left_only,1
11310,1,0,left_only,1
11313,1,0,left_only,1
11316,2,0,left_only,2
11319,1,0,left_only,1
11322,1,0,left_only,1
11324,2,0,left_only,2
11328,1,0,left_only,1
11332,1,0,left_only,1
11335,1,0,left_only,1
11338,1,0,left_only,1
11341,1,0,left_only,1
11343,1,0,left_only,1
11346,1,0,left_only,1
11349,1,0,left_only,1
11353,1,0,left_only,1
11355,1,0,left_only,1
11359,1,0,left_only,1
11362,1,0,left_only,1
11366,1,0,left_only,1
11369,2,0,left_only,2
11372,1,0,left_only,1
11375,1,0,left_only,1
11379,1,0,left_only,1
11384,1,0,left_only,1
11386,1,0,left_only,1
11389,1,0,left_only,1
11392,1,0,left_only,1
11395,1,0,left_only,1
11398,1,0,left_only,1
11401,1,0,left_only,1
11404,1,0,left_only,1
11406,1,0,left_only,1
11410,1,0,left_only,1
11414,1,0,left_only,1
11416,1,0,left_only,1
11419,1,0,left_only,1
11422,1,0,left_only,1
11427,1,0,left_only,1
11431,1,0,left_only,1
11434,1,0,left_only,1
11436,1,0,left_only,1
11438,1,0,left_only,1
11442,1,0,left_only,1
11445,1,0,left_only,1
11450,1,0,left_only,1
11453,1,0,left_only,1
11455,1,0,left_only,1
11460,1,0,left_only,1
11463,1,0,left_only,1
11466,1,0,left_only,1
11472,1,0,left_only,1
11475,1,0,left_only,1
11480,1,0,left_only,1
11484,1,0,left_only,1
11487,1,0,left_only,1
11510,1,0,left_only,1
11526,2,0,left_only,2
11572,1,0,left_only,1
11575,1,0,left_only,1
11634,1,0,left_only,1
11637,1,0,left_only,1
11696,2,0,left_only,2
11750,1,0,left_only,1
11763,1,0,left_only,1
11958,1,0,left_only,1
16642,1,0,left_only,1
16644,1,0,left_only,1
16646,1,0,left_only,1
16648,1,0,left_only,1
16652,1,0,left_only,1
16654,1,0,left_only,1
16656,2,0,left_only,2
16658,1,0,left_only,1
16659,1,0,left_only,1
16665,1,0,left_only,1
16667,1,0,left_only,1
16668,1,0,left_only,1
16669,1,0,left_only,1
16671,1,0,left_only,1
16673,1,0,left_only,1
16676,1,0,left_only,1
16679,1,0,left_only,1
16681,1,0,left_only,1
16683,1,0,left_only,1
16685,1,0,left_only,1
16687,1,0,left_only,1
16688,1,0,left_only,1
16690,1,0,left_only,1
16692,1,0,left_only,1
16694,1,0,left_only,1
16696,1,0,left_only,1
16698,1,0,left_only,1
16700,1,0,left_only,1
16703,1,0,left_only,1
16705,1,0,left_only,1
16706,1,0,left_only,1
16707,1,0,left_only,1
16709,1,0,left_only,1
16710,1,0,left_only,1
16713,1,0,left_only,1
16714,1,0,left_only,1
16715,2,0,left_only,2
16718,1,0,left_only,1
16720,1,0,left_only,1
16722,1,0,left_only,1
16723,2,0,left_only,2
16727,1,0,left_only,1
16729,1,0,left_only,1
16731,1,0,left_only,1
16732,1,0,left_only,1
16734,1,0,left_only,1
16736,1,0,left_only,1
16738,2,0,left_only,2
16740,1,0,left_only,1
16741,1,0,left_only,1
16744,1,0,left_only,1
16745,1,0,left_only,1
16746,1,0,left_only,1
16749,1,0,left_only,1
16751,1,0,left_only,1
16753,1,0,left_only,1
16755,1,0,left_only,1
16758,1,0,left_only,1
16760,1,0,left_only,1
16761,1,0,left_only,1
16763,1,0,left_only,1
16765,1,0,left_only,1
16767,1,0,left_only,1
16769,1,0,left_only,1
16771,1,0,left_only,1
16772,1,0,left_only,1
16774,2,0,left_only,2
16776,1,0,left_only,1
16779,1,0,left_only,1
16781,1,0,left_only,1
16783,1,0,left_only,1
16785,1,0,left_only,1
16788,1,0,left_only,1
16789,1,0,left_only,1
16791,1,0,left_only,1
16793,1,0,left_only,1
16794,1,0,left_only,1
16795,1,0,left_only,1
16797,1,0,left_only,1
16799,1,0,left_only,1
16801,1,0,left_only,1
16802,1,0,left_only,1
16804,1,0,left_only,1
16805,1,0,left_only,1
16807,1,0,left_only,1
16809,1,0,left_only,1
16811,1,0,left_only,1
16813,1,0,left_only,1
16814,1,0,left_only,1
16815,1,0,left_only,1
16817,1,0,left_only,1
16819,1,0,left_only,1
16821,1,0,left_only,1
16823,1,0,left_only,1
16826,1,0,left_only,1
16828,1,0,left_only,1
16830,1,0,left_only,1
16832,1,0,left_only,1
16834,1,0,left_only,1
16836,1,0,left_only,1
16838,1,0,left_only,1
16839,1,0,left_only,1
16844,1,0,left_only,1
16846,1,0,left_only,1
16847,1,0,left_only,1
16849,1,0,left_only,1
16851,1,0,left_only,1
16854,1,0,left_only,1
16856,1,0,left_only,1
16858,1,0,left_only,1
16860,1,0,left_only,1
16862,1,0,left_only,1
16864,1,0,left_only,1
16865,1,0,left_only,1
16867,1,0,left_only,1
16869,1,0,left_only,1
16871,1,0,left_only,1
16873,1,0,left_only,1
16875,1,0,left_only,1
16877,1,0,left_only,1
16879,1,0,left_only,1
16882,1,0,left_only,1
16886,1,0,left_only,1
16887,1,0,left_only,1
16889,1,0,left_only,1
16892,1,0,left_only,1
16893,1,0,left_only,1
16895,1,0,left_only,1
16898,1,0,left_only,1
16900,1,0,left_only,1
16902,1,0,left_only,1
16904,1,0,left_only,1
16906,1,0,left_only,1
16907,1,0,left_only,1
16909,1,0,left_only,1
16911,1,0,left_only,1
16912,1,0,left_only,1
16914,1,0,left_only,1
16918,2,0,left_only,2
16920,1,0,left_only,1
16921,1,0,left_only,1
16923,1,0,left_only,1
16926,1,0,left_only,1
16927,2,0,left_only,2
16929,1,0,left_only,1
16932,1,0,left_only,1
16933,1,0,left_only,1
16935,1,0,left_only,1
16937,1,0,left_only,1
16940,1,0,left_only,1
16941,1,0,left_only,1
16943,2,0,left_only,2
16945,1,0,left_only,1
16947,1,0,left_only,1
16950,1,0,left_only,1
16951,1,0,left_only,1
16953,1,0,left_only,1
16956,1,0,left_only,1
16958,1,0,left_only,1
16959,1,0,left_only,1
16960,1,0,left_only,1
16963,1,0,left_only,1
16965,1,0,left_only,1
16968,1,0,left_only,1
16970,1,0,left_only,1
16972,1,0,left_only,1
16973,1,0,left_only,1
16975,1,0,left_only,1
16977,1,0,left_only,1
16979,1,0,left_only,1
16982,1,0,left_only,1
16984,1,0,left_only,1
16987,1,0,left_only,1
16989,1,0,left_only,1
16991,1,0,left_only,1
16992,1,0,left_only,1
16994,1,0,left_only,1
16996,1,0,left_only,1
16998,1,0,left_only,1
17002,1,0,left_only,1
17003,1,0,left_only,1
17008,1,0,left_only,1
17010,1,0,left_only,1
17012,1,0,left_only,1
17014,1,0,left_only,1
17016,1,0,left_only,1
17018,1,0,left_only,1
17021,1,0,left_only,1
17025,1,0,left_only,1
17027,1,0,left_only,1
17029,1,0,left_only,1
17030,1,0,left_only,1
17032,1,0,left_only,1
17033,1,0,left_only,1
17035,1,0,left_only,1
17037,1,0,left_only,1
17039,1,0,left_only,1
17041,1,0,left_only,1
17043,1,0,left_only,1
17045,1,0,left_only,1
17047,1,0,left_only,1
17049,1,0,left_only,1
17051,1,0,left_only,1
17053,1,0,left_only,1
17054,1,0,left_only,1
17056,1,0,left_only,1
17058,1,0,left_only,1
17060,1,0,left_only,1
17062,1,0,left_only,1
17064,1,0,left_only,1
17066,1,0,left_only,1
17068,1,0,left_only,1
17070,1,0,left_only,1
17072,1,0,left_only,1
17073,1,0,left_only,1
17074,1,0,left_only,1
17077,1,0,left_only,1
17079,1,0,left_only,1
17080,1,0,left_only,1
17082,1,0,left_only,1
17084,1,0,left_only,1
17086,1,0,left_only,1
17090,1,0,left_only,1
17093,1,0,left_only,1
17094,1,0,left_only,1
17097,1,0,left_only,1
17098,1,0,left_only,1
17100,1,0,left_only,1
17102,1,0,left_only,1
17104,1,0,left_only,1
17106,2,0,left_only,2
17108,1,0,left_only,1
17110,1,0,left_only,1
17112,1,0,left_only,1
17114,1,0,left_only,1
17116,1,0,left_only,1
17118,1,0,left_only,1
17120,1,0,left_only,1
17122,2,0,left_only,2
17127,1,0,left_only,1
17129,1,0,left_only,1
17131,1,0,left_only,1
17133,1,0,left_only,1
17135,1,0,left_only,1
17137,1,0,left_only,1
17140,1,0,left_only,1
17142,1,0,left_only,1
17144,1,0,left_only,1
17146,1,0,left_only,1
17148,1,0,left_only,1
17149,1,0,left_only,1
17151,1,0,left_only,1
17153,1,0,left_only,1
17155,1,0,left_only,1
17157,1,0,left_only,1
17159,1,0,left_only,1
17161,1,0,left_only,1
17163,1,0,left_only,1
17165,1,0,left_only,1
17166,1,0,left_only,1
17169,1,0,left_only,1
17173,1,0,left_only,1
17175,1,0,left_only,1
17180,1,0,left_only,1
17182,1,0,left_only,1
17183,1,0,left_only,1
17185,1,0,left_only,1
17186,1,0,left_only,1
17188,1,0,left_only,1
17190,1,0,left_only,1
17192,1,0,left_only,1
17194,1,0,left_only,1
17195,1,0,left_only,1
17197,1,0,left_only,1
17200,1,0,left_only,1
17203,1,0,left_only,1
17204,1,0,left_only,1
17206,1,0,left_only,1
17208,1,0,left_only,1
17210,1,0,left_only,1
17213,1,0,left_only,1
17215,1,0,left_only,1
17217,2,0,left_only,2
17219,1,0,left_only,1
17221,1,0,left_only,1
17223,1,0,left_only,1
17225,1,0,left_only,1
17226,1,0,left_only,1
17228,1,0,left_only,1
17229,1,0,left_only,1
17231,1,0,left_only,1
17233,1,0,left_only,1
17236,1,0,left_only,1
17238,1,0,left_only,1
17240,1,0,left_only,1
17242,1,0,left_only,1
17243,1,0,left_only,1
17245,1,0,left_only,1
17247,1,0,left_only,1
17249,1,0,left_only,1
17250,1,0,left_only,1
17252,2,0,left_only,2
17254,1,0,left_only,1
17256,1,0,left_only,1
17258,2,0,left_only,2
17260,1,0,left_only,1
17264,1,0,left_only,1
17267,2,0,left_only,2
17268,1,0,left_only,1
17270,1,0,left_only,1
17271,2,0,left_only,2
17273,1,0,left_only,1
17275,1,0,left_only,1
17277,1,0,left_only,1
17281,1,0,left_only,1
17283,1,0,left_only,1
17286,1,0,left_only,1
17289,1,0,left_only,1
17291,1,0,left_only,1
17294,1,0,left_only,1
17296,1,0,left_only,1
17298,1,0,left_only,1
17300,1,0,left_only,1
17303,1,0,left_only,1
17304,1,0,left_only,1
17306,1,0,left_only,1
17307,1,0,left_only,1
17309,1,0,left_only,1
17310,1,0,left_only,1
17312,2,0,left_only,2
17314,1,0,left_only,1
17316,1,0,left_only,1
17318,1,0,left_only,1
17319,1,0,left_only,1
17321,1,0,left_only,1
17323,1,0,left_only,1
17325,1,0,left_only,1
17327,1,0,left_only,1
17329,1,0,left_only,1
17331,1,0,left_only,1
17332,1,0,left_only,1
17333,1,0,left_only,1
17335,1,0,left_only,1
17338,1,0,left_only,1
17340,1,0,left_only,1
17342,1,0,left_only,1
17344,1,0,left_only,1
17346,1,0,left_only,1
17347,1,0,left_only,1
17349,1,0,left_only,1
17351,1,0,left_only,1
17353,1,0,left_only,1
17355,1,0,left_only,1
17357,1,0,left_only,1
17358,1,0,left_only,1
17359,1,0,left_only,1
17361,1,0,left_only,1
17364,1,0,left_only,1
17366,1,0,left_only,1
17368,1,0,left_only,1
17370,1,0,left_only,1
17372,1,0,left_only,1
17374,1,0,left_only,1
17375,2,0,left_only,2
17377,1,0,left_only,1
17379,1,0,left_only,1
17381,1,0,left_only,1
17383,2,0,left_only,2
17385,1,0,left_only,1
17387,1,0,left_only,1
17389,1,0,left_only,1
17390,1,0,left_only,1
17391,1,0,left_only,1
17393,1,0,left_only,1
17395,1,0,left_only,1
17397,1,0,left_only,1
17399,1,0,left_only,1
17401,1,0,left_only,1
17402,1,0,left_only,1
17404,1,0,left_only,1
17406,2,0,left_only,2
17408,1,0,left_only,1
17409,1,0,left_only,1
17411,1,0,left_only,1
17412,1,0,left_only,1
17414,1,0,left_only,1
17416,1,0,left_only,1
17417,1,0,left_only,1
17419,1,0,left_only,1
17420,1,0,left_only,1
17422,1,0,left_only,1
17424,1,0,left_only,1
17425,1,0,left_only,1
17427,1,0,left_only,1
17429,1,0,left_only,1
17430,1,0,left_only,1
17432,1,0,left_only,1
17433,1,0,left_only,1
17434,1,0,left_only,1
17436,1,0,left_only,1
17439,1,0,left_only,1
17441,2,0,left_only,2
17443,1,0,left_only,1
17444,1,0,left_only,1
17446,1,0,left_only,1
17448,1,0,left_only,1
17451,1,0,left_only,1
17454,1,0,left_only,1
17456,2,0,left_only,2
17459,1,0,left_only,1
17461,1,0,left_only,1
17463,1,0,left_only,1
17465,1,0,left_only,1
17466,1,0,left_only,1
17468,1,0,left_only,1
17469,1,0,left_only,1
17470,2,0,left_only,2
17472,1,0,left_only,1
17474,1,0,left_only,1
17476,1,0,left_only,1
17478,1,0,left_only,1
17479,1,0,left_only,1
17481,1,0,left_only,1
17483,1,0,left_only,1
17485,1,0,left_only,1
17487,1,0,left_only,1
17491,2,0,left_only,2
17493,1,0,left_only,1
17495,1,0,left_only,1
17497,1,0,left_only,1
17499,1,0,left_only,1
17501,1,0,left_only,1
17502,1,0,left_only,1
17504,1,0,left_only,1
17506,2,0,left_only,2
17507,1,0,left_only,1
17509,1,0,left_only,1
17511,1,0,left_only,1
17514,1,0,left_only,1
17516,1,0,left_only,1
17517,1,0,left_only,1
17522,1,0,left_only,1
17523,1,0,left_only,1
17525,1,0,left_only,1
17526,1,0,left_only,1
17528,1,0,left_only,1
17530,1,0,left_only,1
17531,2,0,left_only,2
17532,1,0,left_only,1
17534,1,0,left_only,1
17535,1,0,left_only,1
17537,1,0,left_only,1
17539,1,0,left_only,1
17542,1,0,left_only,1
17544,1,0,left_only,1
17546,1,0,left_only,1
17548,2,0,left_only,2
17550,1,0,left_only,1
17552,1,0,left_only,1
17554,2,0,left_only,2
17556,1,0,left_only,1
17558,1,0,left_only,1
17560,1,0,left_only,1
17562,2,0,left_only,2
17565,2,0,left_only,2
17567,1,0,left_only,1
17568,1,0,left_only,1
17570,1,0,left_only,1
17572,1,0,left_only,1
17573,1,0,left_only,1
17575,1,0,left_only,1
17577,1,0,left_only,1
17578,1,0,left_only,1
17580,1,0,left_only,1
17582,1,0,left_only,1
17584,1,0,left_only,1
17586,1,0,left_only,1
17587,1,0,left_only,1
17588,1,0,left_only,1
17589,1,0,left_only,1
17590,1,0,left_only,1
17592,1,0,left_only,1
17594,1,0,left_only,1
17596,1,0,left_only,1
17598,1,0,left_only,1
17600,1,0,left_only,1
17602,1,0,left_only,1
17604,1,0,left_only,1
17605,1,0,left_only,1
17606,1,0,left_only,1
17607,1,0,left_only,1
17609,1,0,left_only,1
17611,1,0,left_only,1
17612,1,0,left_only,1
17614,1,0,left_only,1
17617,1,0,left_only,1
17619,1,0,left_only,1
17621,1,0,left_only,1
17626,1,0,left_only,1
17627,2,0,left_only,2
17629,2,0,left_only,2
17631,1,0,left_only,1
17633,1,0,left_only,1
17637,1,0,left_only,1
17639,1,0,left_only,1
17641,1,0,left_only,1
17642,1,0,left_only,1
17643,1,0,left_only,1
17645,2,0,left_only,2
17647,1,0,left_only,1
17649,1,0,left_only,1
17651,1,0,left_only,1
17652,1,0,left_only,1
17654,1,0,left_only,1
17655,1,0,left_only,1
17656,1,0,left_only,1
17657,1,0,left_only,1
17659,1,0,left_only,1
17660,1,0,left_only,1
17663,1,0,left_only,1
17665,1,0,left_only,1
17667,1,0,left_only,1
17669,1,0,left_only,1
17671,1,0,left_only,1
17672,1,0,left_only,1
17674,1,0,left_only,1
17675,1,0,left_only,1
17677,1,0,left_only,1
17680,1,0,left_only,1
17683,1,0,left_only,1
17686,1,0,left_only,1
17688,1,0,left_only,1
17690,1,0,left_only,1
17692,1,0,left_only,1
17694,2,0,left_only,2
17696,1,0,left_only,1
17697,1,0,left_only,1
17699,1,0,left_only,1
17701,1,0,left_only,1
17703,2,0,left_only,2
17705,1,0,left_only,1
17707,1,0,left_only,1
17709,1,0,left_only,1
17712,2,0,left_only,2
17715,1,0,left_only,1
17719,1,0,left_only,1
17721,1,0,left_only,1
17723,1,0,left_only,1
17725,1,0,left_only,1
17726,1,0,left_only,1
17728,1,0,left_only,1
17730,1,0,left_only,1
17732,1,0,left_only,1
17734,1,0,left_only,1
17735,1,0,left_only,1
17737,1,0,left_only,1
17739,1,0,left_only,1
17741,1,0,left_only,1
17743,1,0,left_only,1
17744,1,0,left_only,1
17747,1,0,left_only,1
17748,1,0,left_only,1
17750,1,0,left_only,1
17751,2,0,left_only,2
17753,1,0,left_only,1
17755,1,0,left_only,1
17756,1,0,left_only,1
17758,1,0,left_only,1
17759,1,0,left_only,1
17761,1,0,left_only,1
17763,1,0,left_only,1
17766,1,0,left_only,1
17767,1,0,left_only,1
17771,1,0,left_only,1
17774,1,0,left_only,1
17776,1,0,left_only,1
17778,1,0,left_only,1
17780,1,0,left_only,1
17782,1,0,left_only,1
17784,1,0,left_only,1
17785,1,0,left_only,1
17787,2,0,left_only,2
17789,1,0,left_only,1
17791,1,0,left_only,1
17793,1,0,left_only,1
17795,1,0,left_only,1
17798,1,0,left_only,1
17799,2,0,left_only,2
17801,1,0,left_only,1
17803,1,0,left_only,1
17806,1,0,left_only,1
17808,1,0,left_only,1
17811,1,0,left_only,1
17813,1,0,left_only,1
17815,1,0,left_only,1
17817,1,0,left_only,1
17820,1,0,left_only,1
17821,1,0,left_only,1
17822,1,0,left_only,1
17825,1,0,left_only,1
17827,1,0,left_only,1
17830,1,0,left_only,1
17831,1,0,left_only,1
17833,1,0,left_only,1
17835,1,0,left_only,1
17838,1,0,left_only,1
17839,1,0,left_only,1
17840,1,0,left_only,1
17842,1,0,left_only,1
17844,1,0,left_only,1
17847,1,0,left_only,1
17849,1,0,left_only,1
17855,1,0,left_only,1
17857,1,0,left_only,1
17860,1,0,left_only,1
17862,1,0,left_only,1
17863,1,0,left_only,1
17865,1,0,left_only,1
17866,1,0,left_only,1
17868,1,0,left_only,1
17870,1,0,left_only,1
17872,1,0,left_only,1
17873,1,0,left_only,1
17875,1,0,left_only,1
17877,1,0,left_only,1
17878,1,0,left_only,1
17882,1,0,left_only,1
17884,1,0,left_only,1
17886,1,0,left_only,1
17889,1,0,left_only,1
17890,1,0,left_only,1
17892,1,0,left_only,1
17895,1,0,left_only,1
17898,1,0,left_only,1
17900,1,0,left_only,1
17902,1,0,left_only,1
17904,1,0,left_only,1
17906,1,0,left_only,1
17908,1,0,left_only,1
17910,1,0,left_only,1
17912,1,0,left_only,1
17914,1,0,left_only,1
17916,2,0,left_only,2
17918,1,0,left_only,1
17920,1,0,left_only,1
17923,1,0,left_only,1
17925,1,0,left_only,1
17927,1,0,left_only,1
17928,1,0,left_only,1
17930,1,0,left_only,1
17933,1,0,left_only,1
17935,1,0,left_only,1
17938,1,0,left_only,1
17940,1,0,left_only,1
17941,2,0,left_only,2
17943,1,0,left_only,1
17944,1,0,left_only,1
17946,1,0,left_only,1
17950,1,0,left_only,1
17952,1,0,left_only,1
17954,1,0,left_only,1
17956,1,0,left_only,1
17957,1,0,left_only,1
17959,1,0,left_only,1
17961,1,0,left_only,1
17963,1,0,left_only,1
17964,2,0,left_only,2
17966,1,0,left_only,1
17968,1,0,left_only,1
17970,1,0,left_only,1
17971,1,0,left_only,1
17973,1,0,left_only,1
17975,1,0,left_only,1
17978,1,0,left_only,1
17981,1,0,left_only,1
17982,1,0,left_only,1
17984,1,0,left_only,1
17986,1,0,left_only,1
17988,1,0,left_only,1
17989,1,0,left_only,1
17990,1,0,left_only,1
17991,1,0,left_only,1
17993,1,0,left_only,1
17995,1,0,left_only,1
17997,1,0,left_only,1
17999,1,0,left_only,1
18001,1,0,left_only,1
18004,1,0,left_only,1
18005,1,0,left_only,1
18008,1,0,left_only,1
18009,1,0,left_only,1
18011,1,0,left_only,1
18013,1,0,left_only,1
18016,1,0,left_only,1
18018,1,0,left_only,1
18020,1,0,left_only,1
18022,1,0,left_only,1
18024,1,0,left_only,1
18026,1,0,left_only,1
18027,1,0,left_only,1
18030,1,0,left_only,1
18033,1,0,left_only,1
18034,1,0,left_only,1
18036,1,0,left_only,1
18040,1,0,left_only,1
18042,1,0,left_only,1
18043,1,0,left_only,1
18045,1,0,left_only,1
18047,1,0,left_only,1
18049,1,0,left_only,1
18051,1,0,left_only,1
18053,1,0,left_only,1
18055,1,0,left_only,1
18057,1,0,left_only,1
18060,1,0,left_only,1
18061,1,0,left_only,1
18063,1,0,left_only,1
18066,1,0,left_only,1
18068,1,0,left_only,1
18073,1,0,left_only,1
18075,1,0,left_only,1
18077,1,0,left_only,1
18079,1,0,left_only,1
18081,1,0,left_only,1
18083,2,0,left_only,2
18088,1,0,left_only,1
18090,1,0,left_only,1
18092,1,0,left_only,1
18094,1,0,left_only,1
18096,1,0,left_only,1
18098,1,0,left_only,1
18099,1,0,left_only,1
18101,1,0,left_only,1
18102,1,0,left_only,1
18105,1,0,left_only,1
18106,1,0,left_only,1
18108,1,0,left_only,1
18110,1,0,left_only,1
18112,1,0,left_only,1
18113,2,0,left_only,2
18115,1,0,left_only,1
18116,1,0,left_only,1
18117,1,0,left_only,1
18119,1,0,left_only,1
18120,1,0,left_only,1
18122,1,0,left_only,1
18124,1,0,left_only,1
18126,1,0,left_only,1
18128,1,0,left_only,1
18130,1,0,left_only,1
18132,1,0,left_only,1
18136,1,0,left_only,1
18138,1,0,left_only,1
18140,1,0,left_only,1
18142,1,0,left_only,1
18144,1,0,left_only,1
18145,1,0,left_only,1
18147,1,0,left_only,1
18149,1,0,left_only,1
18152,1,0,left_only,1
18154,1,0,left_only,1
18155,1,0,left_only,1
18157,1,0,left_only,1
18159,1,0,left_only,1
18161,1,0,left_only,1
18163,1,0,left_only,1
18164,1,0,left_only,1
18166,1,0,left_only,1
18168,1,0,left_only,1
18169,1,0,left_only,1
18171,1,0,left_only,1
18172,2,0,left_only,2
18173,2,0,left_only,2
18174,1,0,left_only,1
18181,1,0,left_only,1
18182,1,0,left_only,1
18184,1,0,left_only,1
18187,1,0,left_only,1
18188,1,0,left_only,1
18190,2,0,left_only,2
18192,1,0,left_only,1
18194,1,0,left_only,1
18196,1,0,left_only,1
18198,1,0,left_only,1
18202,1,0,left_only,1
18204,1,0,left_only,1
18205,1,0,left_only,1
18207,1,0,left_only,1
18209,1,0,left_only,1
18211,1,0,left_only,1
18213,1,0,left_only,1
18215,1,0,left_only,1
18216,1,0,left_only,1
18219,1,0,left_only,1
18221,1,0,left_only,1
18224,1,0,left_only,1
18225,1,0,left_only,1
18226,1,0,left_only,1
18228,1,0,left_only,1
18229,1,0,left_only,1
18231,1,0,left_only,1
18233,1,0,left_only,1
18235,1,0,left_only,1
18236,1,0,left_only,1
18238,1,0,left_only,1
18240,1,0,left_only,1
18242,1,0,left_only,1
18244,1,0,left_only,1
18246,1,0,left_only,1
18247,1,0,left_only,1
18249,1,0,left_only,1
18251,1,0,left_only,1
18253,1,0,left_only,1
18255,1,0,left_only,1
18256,1,0,left_only,1
18258,1,0,left_only,1
18259,1,0,left_only,1
18260,1,0,left_only,1
18262,1,0,left_only,1
18263,1,0,left_only,1
18265,1,0,left_only,1
18267,1,0,left_only,1
18269,1,0,left_only,1
18271,1,0,left_only,1
18273,1,0,left_only,1
18275,2,0,left_only,2
18276,1,0,left_only,1
18278,1,0,left_only,1
18280,1,0,left_only,1
18282,1,0,left_only,1
18284,1,0,left_only,1
18286,1,0,left_only,1
18288,1,0,left_only,1
18289,1,0,left_only,1
18291,1,0,left_only,1
18292,1,0,left_only,1
18294,1,0,left_only,1
18296,1,0,left_only,1
18297,1,0,left_only,1
18299,1,0,left_only,1
18304,1,0,left_only,1
18305,1,0,left_only,1
18307,1,0,left_only,1
18309,1,0,left_only,1
18312,1,0,left_only,1
18315,2,0,left_only,2
18317,1,0,left_only,1
18319,2,0,left_only,2
18321,2,0,left_only,2
18323,1,0,left_only,1
18324,1,0,left_only,1
18327,1,0,left_only,1
18329,1,0,left_only,1
18331,1,0,left_only,1
18333,1,0,left_only,1
18335,1,0,left_only,1
18336,1,0,left_only,1
18338,1,0,left_only,1
18339,1,0,left_only,1
18341,1,0,left_only,1
18343,1,0,left_only,1
18345,1,0,left_only,1
18347,1,0,left_only,1
18351,1,0,left_only,1
18353,1,0,left_only,1
18355,1,0,left_only,1
18357,2,0,left_only,2
18358,1,0,left_only,1
18360,1,0,left_only,1
18363,1,0,left_only,1
18364,1,0,left_only,1
18366,2,0,left_only,2
18369,1,0,left_only,1
18371,1,0,left_only,1
18373,1,0,left_only,1
18375,1,0,left_only,1
18376,2,0,left_only,2
18378,1,0,left_only,1
18379,1,0,left_only,1
18381,1,0,left_only,1
18383,1,0,left_only,1
18384,1,0,left_only,1
18385,1,0,left_only,1
18386,1,0,left_only,1
18388,1,0,left_only,1
18390,1,0,left_only,1
18392,1,0,left_only,1
18393,1,0,left_only,1
18395,1,0,left_only,1
18397,2,0,left_only,2
18398,1,0,left_only,1
18400,1,0,left_only,1
18401,1,0,left_only,1
18404,1,0,left_only,1
18406,1,0,left_only,1
18408,1,0,left_only,1
18410,1,0,left_only,1
18413,1,0,left_only,1
18414,1,0,left_only,1
18416,1,0,left_only,1
18419,1,0,left_only,1
18420,1,0,left_only,1
18422,1,0,left_only,1
18426,1,0,left_only,1
18428,1,0,left_only,1
18430,1,0,left_only,1
18432,1,0,left_only,1
18433,1,0,left_only,1
18435,1,0,left_only,1
18436,1,0,left_only,1
18438,1,0,left_only,1
